Wavelength,Extinction,Scattering,Absorbtion
6.94000e+02,5.86456e-15,4.92914e-15,9.35421e-16
7.00000e+02,5.47691e-15,4.60758e-15,8.69327e-16
7.06000e+02,5.12758e-15,4.31483e-15,8.12748e-16
7.12000e+02,4.81106e-15,4.04848e-15,7.62585e-16
7.18000e+02,4.52241e-15,3.80471e-15,7.17706e-16
7.24000e+02,4.25793e-15,3.58067e-15,6.77255e-16
7.30000e+02,4.01553e-15,3.37471e-15,6.40817e-16
7.36000e+02,3.79237e-15,3.18460e-15,6.07768e-16
7.42000e+02,3.58699e-15,3.00916e-15,5.77837e-16
7.48000e+02,3.39756e-15,2.84691e-15,5.50643e-16
7.54000e+02,3.22240e-15,2.69655e-15,5.25848e-16
7.60000e+02,3.06105e-15,2.55694e-15,5.04103e-16
7.66000e+02,2.91131e-15,2.42704e-15,4.84273e-16
7.72000e+02,2.77157e-15,2.30608e-15,4.65485e-16
7.78000e+02,2.64088e-15,2.19323e-15,4.47656e-16
7.84000e+02,2.51854e-15,2.08781e-15,4.30727e-16
7.90000e+02,2.40384e-15,1.98920e-15,4.14644e-16
7.96000e+02,2.29616e-15,1.89681e-15,3.99347e-16
8.02000e+02,2.19518e-15,1.81032e-15,3.84854e-16
8.08000e+02,2.09990e-15,1.72892e-15,3.70979e-16
8.14000e+02,2.01059e-15,1.65270e-15,3.57890e-16
8.20000e+02,1.92612e-15,1.58078e-15,3.45336e-16
8.26000e+02,1.84387e-15,1.51287e-15,3.30995e-16
8.32000e+02,1.76564e-15,1.44877e-15,3.16868e-16
8.38000e+02,1.69242e-15,1.38844e-15,3.03984e-16
8.44000e+02,1.62358e-15,1.33146e-15,2.92125e-16
8.50000e+02,1.55898e-15,1.27771e-15,2.81274e-16
8.56000e+02,1.49810e-15,1.22685e-15,2.71258e-16
8.62000e+02,1.44082e-15,1.17876e-15,2.62058e-16
8.68000e+02,1.38671e-15,1.13317e-15,2.53541e-16
8.74000e+02,1.33567e-15,1.08998e-15,2.45693e-16
8.80000e+02,1.28746e-15,1.04902e-15,2.38443e-16
8.86000e+02,1.24190e-15,1.01016e-15,2.31743e-16
8.92000e+02,1.19869e-15,9.73176e-16,2.25516e-16
8.98000e+02,1.16002e-15,9.38342e-16,2.21683e-16
9.04000e+02,1.12332e-15,9.05118e-16,2.18203e-16
9.10000e+02,1.08834e-15,8.73497e-16,2.14845e-16
9.16000e+02,1.05484e-15,8.43266e-16,2.11579e-16
9.22000e+02,1.02282e-15,8.14404e-16,2.08413e-16
9.28000e+02,9.92169e-16,7.86826e-16,2.05342e-16
9.34000e+02,9.62838e-16,7.60475e-16,2.02364e-16
9.40000e+02,9.34743e-16,7.35273e-16,1.99471e-16
9.46000e+02,9.07766e-16,7.11114e-16,1.96652e-16
9.52000e+02,8.81945e-16,6.88025e-16,1.93920e-16
9.58000e+02,8.57137e-16,6.65880e-16,1.91257e-16
9.64000e+02,8.33363e-16,6.44689e-16,1.88674e-16
9.70000e+02,8.10498e-16,6.24345e-16,1.86153e-16
9.76000e+02,7.88563e-16,6.04858e-16,1.83705e-16
9.82000e+02,7.67486e-16,5.86164e-16,1.81322e-16
9.88000e+02,7.46725e-16,5.68142e-16,1.78583e-16
9.94000e+02,7.26472e-16,5.50837e-16,1.75636e-16
1.00000e+03,7.07007e-16,5.34210e-16,1.72797e-16
