Wavelength,Extinction,Scattering,Absorbtion
5.86000e+02,2.04012e-14,1.16214e-14,8.77976e-15
5.92000e+02,1.75795e-14,1.03881e-14,7.19145e-15
5.98000e+02,1.51472e-14,9.25530e-15,5.89192e-15
6.04000e+02,1.30890e-14,8.24620e-15,4.84275e-15
6.10000e+02,1.13628e-14,7.36223e-15,4.00058e-15
6.16000e+02,9.91925e-15,6.59424e-15,3.32501e-15
6.22000e+02,8.71139e-15,5.94813e-15,2.76326e-15
6.28000e+02,7.69755e-15,5.38800e-15,2.30956e-15
6.34000e+02,6.84014e-15,4.89647e-15,1.94367e-15
6.40000e+02,6.11218e-15,4.46461e-15,1.64757e-15
6.46000e+02,5.49308e-15,4.08514e-15,1.40794e-15
6.52000e+02,4.96344e-15,3.75045e-15,1.21300e-15
6.58000e+02,4.50650e-15,3.45349e-15,1.05301e-15
6.64000e+02,4.12158e-15,3.18858e-15,9.33003e-16
6.70000e+02,3.79069e-15,2.95230e-15,8.38389e-16
6.76000e+02,3.49876e-15,2.74004e-15,7.58724e-16
6.82000e+02,3.24086e-15,2.54914e-15,6.91719e-16
6.88000e+02,3.01260e-15,2.37721e-15,6.35384e-16
6.94000e+02,2.80906e-15,2.22145e-15,5.87610e-16
7.00000e+02,2.62692e-15,2.07992e-15,5.46995e-16
7.06000e+02,2.46322e-15,1.95098e-15,5.12241e-16
7.12000e+02,2.31493e-15,1.83353e-15,4.81407e-16
7.18000e+02,2.17970e-15,1.72590e-15,4.53800e-16
7.24000e+02,2.05576e-15,1.62687e-15,4.28895e-16
7.30000e+02,1.94213e-15,1.53569e-15,4.06440e-16
7.36000e+02,1.83747e-15,1.45142e-15,3.86054e-16
7.42000e+02,1.74110e-15,1.37353e-15,3.67573e-16
7.48000e+02,1.65216e-15,1.30139e-15,3.50767e-16
7.54000e+02,1.56987e-15,1.23444e-15,3.35428e-16
7.60000e+02,1.49416e-15,1.17218e-15,3.21981e-16
7.66000e+02,1.42388e-15,1.11417e-15,3.09710e-16
7.72000e+02,1.35812e-15,1.06006e-15,2.98059e-16
7.78000e+02,1.29648e-15,1.00950e-15,2.86982e-16
7.84000e+02,1.23864e-15,9.62201e-16,2.76443e-16
7.90000e+02,1.18430e-15,9.17886e-16,2.66412e-16
7.96000e+02,1.13316e-15,8.76310e-16,2.56854e-16
8.02000e+02,1.08511e-15,8.37329e-16,2.47781e-16
8.08000e+02,1.03967e-15,8.00591e-16,2.39080e-16
8.14000e+02,9.96998e-16,7.66139e-16,2.30859e-16
8.20000e+02,9.56552e-16,7.33593e-16,2.22960e-16
8.26000e+02,9.16695e-16,7.02813e-16,2.13883e-16
8.32000e+02,8.78642e-16,6.73721e-16,2.04921e-16
8.38000e+02,8.43048e-16,6.46306e-16,1.96742e-16
8.44000e+02,8.09589e-16,6.20380e-16,1.89209e-16
8.50000e+02,7.78208e-16,5.95896e-16,1.82312e-16
8.56000e+02,7.48639e-16,5.72698e-16,1.75940e-16
8.62000e+02,7.20827e-16,5.50742e-16,1.70085e-16
8.68000e+02,6.94559e-16,5.29898e-16,1.64661e-16
8.74000e+02,6.69793e-16,5.10133e-16,1.59660e-16
8.80000e+02,6.46406e-16,4.91368e-16,1.55038e-16
8.86000e+02,6.24306e-16,4.73542e-16,1.50764e-16
8.92000e+02,6.03353e-16,4.56563e-16,1.46790e-16
8.98000e+02,5.84920e-16,4.40552e-16,1.44368e-16
9.04000e+02,5.67436e-16,4.25266e-16,1.42170e-16
9.10000e+02,5.50750e-16,4.10703e-16,1.40046e-16
9.16000e+02,5.34745e-16,3.96768e-16,1.37978e-16
9.22000e+02,5.19421e-16,3.83450e-16,1.35970e-16
9.28000e+02,5.04734e-16,3.70714e-16,1.34020e-16
9.34000e+02,4.90658e-16,3.58533e-16,1.32126e-16
9.40000e+02,4.77156e-16,3.46872e-16,1.30283e-16
9.46000e+02,4.64171e-16,3.35685e-16,1.28486e-16
9.52000e+02,4.51726e-16,3.24985e-16,1.26742e-16
9.58000e+02,4.39752e-16,3.14713e-16,1.25039e-16
9.64000e+02,4.28260e-16,3.04875e-16,1.23385e-16
9.70000e+02,4.17193e-16,2.95423e-16,1.21770e-16
9.76000e+02,4.06562e-16,2.86363e-16,1.20199e-16
9.82000e+02,3.96332e-16,2.77663e-16,1.18668e-16
9.88000e+02,3.86173e-16,2.69271e-16,1.16902e-16
9.94000e+02,3.76202e-16,2.61207e-16,1.14996e-16
1.00000e+03,3.66612e-16,2.53452e-16,1.13159e-16
