Wavelength,Extinction,Scattering,Absorbtion
8.56000e+02,1.19451e-14,1.08514e-14,1.09368e-15
8.62000e+02,1.14180e-14,1.03686e-14,1.04942e-15
8.68000e+02,1.09212e-14,9.91274e-15,1.00847e-15
8.74000e+02,1.04541e-14,9.48334e-15,9.70753e-16
8.80000e+02,1.00142e-14,9.07829e-15,9.35932e-16
8.86000e+02,9.59984e-15,8.69608e-15,9.03763e-16
8.92000e+02,9.20805e-15,8.33419e-15,8.73855e-16
8.98000e+02,8.84977e-15,7.99600e-15,8.53772e-16
9.04000e+02,8.51026e-15,7.67496e-15,8.35294e-16
9.10000e+02,8.18883e-15,7.37125e-15,8.17585e-16
9.16000e+02,7.88259e-15,7.08216e-15,8.00433e-16
9.22000e+02,7.59152e-15,6.80761e-15,7.83901e-16
9.28000e+02,7.31458e-15,6.54663e-15,7.67949e-16
9.34000e+02,7.05114e-15,6.29857e-15,7.52566e-16
9.40000e+02,6.80028e-15,6.06257e-15,7.37712e-16
9.46000e+02,6.56063e-15,5.83733e-15,7.23300e-16
9.52000e+02,6.33274e-15,5.62331e-15,7.09433e-16
9.58000e+02,6.11495e-15,5.41897e-15,6.95980e-16
9.64000e+02,5.90755e-15,5.22454e-15,6.83016e-16
9.70000e+02,5.70913e-15,5.03871e-15,6.70427e-16
9.76000e+02,5.51996e-15,4.86168e-15,6.58286e-16
9.82000e+02,5.33923e-15,4.69269e-15,6.46538e-16
9.88000e+02,5.16396e-15,4.53035e-15,6.33614e-16
9.94000e+02,4.99536e-15,4.37524e-15,6.20117e-16
1.00000e+03,4.83408e-15,4.22691e-15,6.07165e-16
