Wavelength,Extinction,Scattering,Absorbtion
9.28000e+02,8.48559e-17,4.09671e-17,4.38888e-17
9.34000e+02,8.27537e-17,3.95926e-17,4.31611e-17
9.40000e+02,8.07321e-17,3.82784e-17,4.24536e-17
9.46000e+02,7.87803e-17,3.70183e-17,4.17620e-17
9.52000e+02,7.69072e-17,3.58147e-17,4.10925e-17
9.58000e+02,7.50981e-17,3.46601e-17,4.04380e-17
9.64000e+02,7.33594e-17,3.35559e-17,3.98035e-17
9.70000e+02,7.16782e-17,3.24955e-17,3.91826e-17
9.76000e+02,7.00606e-17,3.14804e-17,3.85802e-17
9.82000e+02,6.85000e-17,3.05066e-17,3.79934e-17
9.88000e+02,6.68962e-17,2.95669e-17,3.73293e-17
9.94000e+02,6.52884e-17,2.86646e-17,3.66237e-17
1.00000e+03,6.37410e-17,2.77978e-17,3.59431e-17
